Time,Data
0.347976,1000
0.348145,2000
0.348313,3000
0.348482,4000
0.348651,5000
0.348819,6000
0.348988,7000
0.349157,8000
0.349325,9000
0.349494,10000
0.61192,11000
0.612005,12000
0.632667,13000
0.632752,14000
0.655096,15000
0.655181,16000
0.680224,17000
0.680308,18000
0.709652,19000
0.709736,20000
0.742794,21000
0.742878,22000
0.774671,23000
0.774756,28000
0.796847,29000
0.796932,30000
0.819703,31000
0.819787,32000
0.844413,33000
0.844581,34000
0.84475,35000
0.871142,36000
0.871311,37000
0.900401,38000
0.900486,39000
0.933459,40000
0.933544,41000
0.933628,42000
0.965505,43000
0.96559,44000
0.965674,45000
0.965843,46000
0.990295,47000
0.99038,48000
0.990548,49000
0.990633,50000
1.0123,51000
1.01247,52000
1.01264,53000
1.01272,54000
1.01281,55000
1.036,56000
1.03617,57000
1.03625,58000
1.03634,59000
1.06155,60000
1.06172,61000
1.06189,62000
1.06198,63000
1.06206,64000
1.08989,65000
1.09005,66000
1.09031,67000
1.09048,68000
1.09056,69000
1.09065,70000
1.12227,71000
1.12243,72000
1.12269,73000
1.12277,74000
1.12286,75000
1.12302,76000
1.12319,77000
1.1554,78000
1.15557,79000
1.15574,80000
1.15582,81000
1.15599,82000
1.15616,83000
1.18095,84000
1.18104,85000
1.1812,86000
1.18137,87000
1.18146,88000
1.18163,89000
1.20599,90000
1.20608,91000
1.20616,92000
1.20633,93000
1.2065,94000
1.20667,95000
1.20675,96000
1.23129,97000
1.23138,98000
1.23146,99000
1.23154,100000
1.23171,101000
1.23188,102000
1.23197,103000
1.23213,104000
1.25692,105000
1.25701,106000
1.25709,107000
1.25726,108000
1.25743,109000
1.25751,110000
1.25768,111000
1.25785,112000
1.25794,113000
1.28306,114000
1.28315,115000
1.28332,116000
1.28348,117000
1.28357,118000
1.28374,119000
1.28391,120000
1.28399,121000
1.30937,122000
1.30946,123000
1.30954,124000
1.30971,125000
1.30988,126000
1.30996,127000
1.31013,128000
1.3103,129000
1.33602,130000
1.3361,131000
1.33618,132000
1.33627,133000
1.33635,134000
1.33652,135000
1.33669,136000
1.33678,137000
1.33694,138000
1.36308,139000
1.36325,140000
1.36334,141000
1.36342,142000
1.3635,143000
1.36367,144000
1.36384,145000
1.36393,146000
1.36409,147000
1.36426,148000
1.39066,149000
1.39082,150000
1.39091,151000
1.39099,152000
1.39116,153000
1.39133,154000
1.39141,155000
1.3915,156000
1.39167,157000
1.39184,158000
1.392,159000
1.41865,160000
1.41873,161000
1.41882,162000
1.4189,163000
1.41907,164000
1.41924,165000
1.41932,166000
1.41941,167000
1.41958,168000
1.41975,169000
1.44681,170000
1.44698,171000
1.44707,172000
1.44715,173000
1.44723,174000
1.4474,175000
1.44757,176000
1.44766,177000
1.44774,178000
1.44782,179000
1.44799,180000
1.47548,181000
1.47565,182000
1.47582,183000
1.4759,184000
1.47599,185000
1.47616,186000
1.47632,187000
1.47641,188000
1.47649,189000
1.47658,190000
1.47675,191000
1.47692,192000
1.50474,193000
1.50491,194000
1.50508,195000
1.50516,196000
1.50533,197000
1.5055,198000
1.50558,199000
1.50567,200000
1.50575,201000
1.50592,202000
1.50609,203000
1.50617,204000
1.50634,205000
1.53442,206000
1.53459,207000
1.53467,208000
1.53476,209000
1.53493,210000
1.5351,211000
1.53518,212000
1.53526,213000
1.53535,214000
1.53552,215000
1.53569,216000
1.53577,217000
1.56427,218000
1.56444,219000
1.56461,220000
1.56469,221000
1.56478,222000
1.56495,223000
1.56511,224000
1.5652,225000
1.56528,226000
1.56537,227000
1.56554,228000
1.5657,229000
1.59446,230000
1.59463,231000
1.59471,232000
1.59488,233000
1.59505,234000
1.59513,235000
1.5953,236000
1.59547,237000
1.59555,238000
1.59564,239000
1.59572,240000
1.59589,241000
1.59606,242000
1.6249,243000
1.62507,244000
1.62523,245000
1.62532,246000
1.62549,247000
1.62566,248000
1.62582,249000
1.62599,250000
1.62608,251000
1.62616,252000
1.62625,253000
1.62641,254000
1.62658,255000
1.62675,256000
1.65593,257000
1.6561,258000
1.65626,259000
1.65635,260000
1.65652,261000
1.65669,262000
1.65677,263000
1.65694,264000
1.65711,265000
1.65719,266000
1.65728,267000
1.65736,268000
1.65753,269000
1.6577,270000
1.65787,271000
1.68755,272000
1.68772,273000
1.6878,274000
1.68797,275000
1.68814,276000
1.68822,277000
1.68831,278000
1.68847,279000
1.68864,280000
1.68873,281000
1.68881,282000
1.6889,283000
1.68906,284000
1.68923,285000
1.71917,286000
1.71934,287000
1.71942,288000
1.71959,289000
1.71976,290000
1.71984,291000
1.71993,292000
1.72009,293000
1.72026,294000
1.72035,295000
1.72043,296000
1.72052,297000
1.7206,298000
1.72077,299000
1.72094,300000
1.75129,301000
1.75146,302000
1.75163,303000
1.75171,304000
1.75188,305000
1.75205,306000
1.75214,307000
1.7523,308000
1.75256,309000
1.75264,310000
1.75273,311000
1.75281,312000
1.75289,313000
1.75306,314000
1.75323,315000
1.7534,316000
1.78376,317000
1.78392,318000
1.78409,319000
1.78418,320000
1.78435,321000
1.78451,322000
1.78468,323000
1.78485,324000
1.7851,325000
1.78519,326000
1.78527,327000
1.78536,328000
1.78544,329000
1.78553,330000
1.78569,331000
1.78586,332000
1.78603,333000
1.81681,334000
1.81698,335000
1.81706,336000
1.81723,337000
1.8174,338000
1.81748,339000
1.81765,340000
1.81782,341000
1.81807,342000
1.81816,343000
1.81824,344000
1.81833,345000
1.81841,346000
1.8185,347000
1.81866,348000
1.81883,349000
1.84995,350000
1.85003,351000
1.85012,352000
1.85028,353000
1.85045,354000
1.85054,355000
1.85062,356000
1.85079,357000
1.85104,358000
1.85121,359000
1.8513,360000
1.85138,361000
1.85146,362000
1.85155,363000
1.85163,364000
1.85172,365000
1.85189,366000
1.88283,367000
1.88292,368000
1.883,369000
1.88308,370000
1.88317,371000
1.88325,372000
1.88334,373000
1.88351,374000
1.88376,375000
1.88393,376000
1.88401,377000
1.8841,378000
1.88418,379000
1.88426,380000
1.88435,381000
1.88443,382000
1.8846,383000
1.88477,384000
1.91437,385000
1.91445,386000
1.91454,387000
1.91462,388000
1.9147,389000
1.91479,390000
1.91496,391000
1.91513,392000
1.91538,393000
1.91546,394000
1.91555,395000
1.91563,396000
1.91572,397000
1.9158,398000
1.91588,399000
1.91605,400000
1.91622,401000
1.91639,402000
1.91656,403000
1.94624,404000
1.94632,405000
1.94641,406000
1.94649,407000
1.94658,408000
1.94666,409000
1.94683,410000
1.947,411000
1.94725,412000
1.94734,413000
1.94742,414000
1.9475,415000
1.94759,416000
1.94767,417000
1.94776,418000
1.94793,419000
1.9481,420000
1.94826,421000
1.9782,422000
1.97828,423000
1.97837,424000
1.97845,425000
1.97853,426000
1.97862,427000
1.9787,428000
1.97887,429000
1.97912,430000
1.97929,431000
1.97938,432000
1.97946,433000
1.97955,434000
1.97963,435000
1.97972,436000
1.9798,437000
1.97997,438000
1.98014,439000
2.01074,440000
2.01083,441000
2.01091,442000
2.011,443000
2.01108,444000
2.01117,445000
2.01125,446000
2.01142,447000
2.01159,448000
2.01176,449000
2.01193,450000
2.01201,451000
2.01209,452000
2.01218,453000
2.01226,454000
2.01235,455000
2.01243,456000
2.0126,457000
2.01277,458000
2.04371,459000
2.04388,460000
2.04397,461000
2.04405,462000
2.04414,463000
2.04422,464000
2.0443,465000
2.04447,466000
2.04464,467000
2.04481,468000
2.04498,469000
2.04506,470000
2.04515,471000
2.04523,472000
2.04532,473000
2.0454,474000
2.04548,475000
2.04565,476000
2.04582,477000
2.04599,478000
2.07685,479000
2.07702,480000
2.0771,481000
2.07719,482000
2.07727,483000
2.07736,484000
2.07744,485000
2.07753,486000
2.0777,487000
2.07786,488000
2.07803,489000
2.0782,490000
2.07829,491000
2.07837,492000
2.07845,493000
2.07854,494000
2.07862,495000
2.07871,496000
2.07888,497000
2.07904,498000
2.07921,499000
2.10544,500000
2.10552,501000
2.1056,502000
2.10569,503000
2.10577,504000
2.10586,505000
2.10594,506000
2.10603,507000
2.10628,508000
2.10636,509000
2.10662,510000
2.1067,511000
2.10679,512000
2.10687,513000
2.10695,514000
2.10704,515000
2.10712,516000
2.10721,517000
2.10746,518000
2.10754,519000
2.13411,520000
2.13419,521000
2.13427,522000
2.13436,523000
2.13444,524000
2.13453,525000
2.13461,526000
2.1347,527000
2.13495,528000
2.13512,529000
2.13529,530000
2.13554,531000
2.13562,532000
2.13571,533000
2.13579,534000
2.13588,535000
2.13596,536000
2.13604,537000
2.13613,538000
2.13638,539000
2.13647,540000
2.16353,541000
2.1637,542000
2.16379,543000
2.16387,544000
2.16395,545000
2.16404,546000
2.16412,547000
2.16421,548000
2.16446,549000
2.16454,550000
2.16471,551000
2.16488,552000
2.16513,553000
2.16522,554000
2.1653,555000
2.16539,556000
2.16547,557000
2.16556,558000
2.16564,559000
2.16573,560000
2.16598,561000
2.16606,562000
2.19338,563000
2.19355,564000
2.19364,565000
2.19372,566000
2.1938,567000
2.19389,568000
2.19397,569000
2.19406,570000
2.19431,571000
2.19439,572000
2.19456,573000
2.19473,574000
2.19498,575000
2.19507,576000
2.19515,577000
2.19524,578000
2.19532,579000
2.19541,580000
2.19549,581000
2.19557,582000
2.19574,583000
2.19591,584000
2.196,585000
2.2234,586000
2.22348,587000
2.22357,588000
2.22365,589000
2.22374,590000
2.22382,591000
2.22391,592000
2.22399,593000
2.22424,594000
2.22441,595000
2.22458,596000
2.22475,597000
2.225,598000
2.22509,599000
2.22517,600000
2.22526,601000
2.22534,602000
2.22542,603000
2.22551,604000
2.22559,605000
2.22576,606000
2.22593,607000
2.2535,608000
2.25367,609000
2.25376,610000
2.25384,611000
2.25392,612000
