Time,Data
0.838426,1000
0.838595,2000
0.838763,3000
0.838932,4000
0.839101,5000
0.839269,6000
0.839438,7000
0.839607,8000
0.839775,9000
0.839944,10000
0.864565,11000
0.864734,12000
0.864903,13000
0.865071,14000
0.86524,15000
0.865324,16000
0.865408,17000
0.865493,18000
0.865661,19000
0.86583,20000
0.865914,21000
0.866083,22000
0.866252,23000
0.866336,24000
0.893234,25000
0.893403,26000
0.893487,27000
0.893656,28000
0.893824,29000
0.893909,30000
0.894077,31000
0.894246,32000
0.89433,33000
0.894415,34000
0.894499,35000
0.894583,36000
0.894752,37000
0.89492,38000
0.895005,39000
0.895089,40000
0.895173,41000
0.895342,42000
0.895511,43000
0.895595,44000
0.895679,45000
0.925449,46000
0.925618,47000
0.925786,48000
0.925871,49000
0.925955,50000
0.926039,51000
0.926208,52000
0.926376,53000
0.926461,54000
0.926545,55000
0.926714,56000
0.926882,57000
0.926967,58000
0.927051,59000
0.927135,60000
0.92722,61000
0.927304,62000
0.927388,63000
0.927557,64000
0.927726,65000
0.92781,66000
0.927894,67000
0.927979,68000
0.928063,69000
0.928147,70000
0.928316,71000
0.928484,72000
0.928569,73000
0.928653,74000
0.928737,75000
0.928906,76000
0.98414,77000
0.985152,84000
0.985236,85000
0.98532,90000
0.985405,91000
0.985658,100000
0.985742,101000
0.985826,109000
0.985911,110000
0.985995,116000
0.986754,117000
0.986923,118000
0.987091,119000
0.98726,130000
0.987344,131000
1.00581,132000
1.00615,133000
1.00632,134000
1.00648,135000
1.00741,136000
1.0075,137000
1.00758,138000
1.00767,139000
1.00792,140000
1.008,141000
1.00809,142000
1.00817,143000
1.00826,144000
1.00842,145000
1.00859,146000
1.00885,147000
1.00893,148000
1.00901,149000
1.00918,150000
1.00927,151000
1.00944,152000
1.02824,153000
1.02841,154000
1.029,155000
1.02926,156000
1.03044,157000
1.0306,158000
1.03069,159000
1.03077,160000
1.03103,161000
1.03111,162000
1.0312,163000
1.03128,164000
1.03136,165000
1.03145,166000
1.03179,167000
1.03204,168000
1.03221,169000
1.03229,170000
1.03246,171000
1.03254,172000
1.03271,173000
1.03288,174000
1.03305,175000
1.05295,176000
1.05312,177000
1.05413,178000
1.0543,179000
1.05607,180000
1.05624,181000
1.05633,182000
1.05641,183000
1.05666,184000
1.05675,185000
1.05683,186000
1.05692,187000
1.057,188000
1.05709,189000
1.05751,190000
1.05768,191000
1.05784,192000
1.05793,193000
1.05801,194000
1.05818,195000
1.05835,196000
1.05852,197000
1.07951,198000
1.07968,199000
1.08103,200000
1.0812,201000
1.08398,202000
1.08424,203000
1.08466,204000
1.08474,205000
1.08491,206000
1.08508,207000
1.08516,208000
1.08525,209000
1.08533,210000
1.08542,211000
1.08584,212000
1.08592,213000
1.08609,214000
1.08626,215000
1.08634,216000
1.08643,217000
1.0866,218000
1.08677,219000
1.10928,220000
1.10945,221000
1.11113,222000
1.1113,223000
1.11147,224000
1.11518,225000
1.11535,226000
1.11619,227000
1.11636,228000
1.1167,229000
1.11695,230000
1.11721,231000
1.11737,232000
1.11754,233000
1.11771,234000
1.11822,235000
1.11839,236000
1.11856,237000
1.11872,238000
1.11881,239000
1.11889,240000
1.11898,241000
1.11915,242000
1.14242,243000
1.1425,244000
1.14427,245000
1.14436,246000
1.14461,247000
1.14469,248000
1.14849,249000
1.14857,250000
1.1495,251000
1.14958,252000
1.15009,253000
1.15018,254000
1.15051,255000
1.1506,256000
1.15085,257000
1.15093,258000
1.15152,259000
1.1791,286000
1.20102,287000
1.20178,288000
1.20195,289000
1.20237,290000
1.20254,291000
1.20288,292000
1.20304,293000
1.20406,294000
1.20414,295000
1.20422,296000
1.20431,297000
1.22724,298000
1.22741,299000
1.22783,300000
1.228,301000
1.22834,302000
1.22851,303000
1.22935,304000
1.22952,305000
1.2296,306000
1.22969,307000
1.22977,308000
1.25271,309000
1.25288,310000
1.2533,311000
1.25347,312000
1.2538,313000
1.25397,314000
1.25482,315000
1.25498,316000
1.25507,317000
1.25515,318000
1.25524,319000
1.25541,320000
1.27859,321000
1.27876,322000
1.27918,323000
1.27935,324000
1.27969,325000
1.27986,326000
1.28087,327000
1.28096,328000
1.28104,329000
1.28112,330000
1.28129,331000
1.28146,332000
1.3049,333000
1.30507,334000
1.30524,335000
1.30558,336000
1.30575,337000
1.30608,338000
1.30625,339000
1.30718,340000
1.30726,341000
1.30735,342000
1.30752,343000
1.30768,344000
1.30785,345000
1.33155,346000
1.33172,347000
1.33205,348000
1.33222,349000
1.33256,350000
1.33273,351000
1.33357,352000
1.33374,353000
1.33382,354000
1.33391,355000
1.33408,356000
1.33425,357000
1.35853,358000
1.3587,359000
1.35904,360000
1.3592,361000
1.35929,362000
1.35963,363000
1.35979,364000
1.36072,365000
1.36089,366000
1.36098,367000
1.36106,368000
1.36114,369000
1.36131,370000
1.38577,371000
1.38593,372000
1.38627,373000
1.38644,374000
1.38661,375000
1.38669,376000
1.38703,377000
1.38728,378000
1.38829,379000
1.38838,380000
1.38846,381000
1.38855,382000
1.38872,383000
1.38888,384000
1.41359,385000
1.41376,386000
1.4141,387000
1.41427,388000
1.41443,389000
1.41452,390000
1.41494,391000
1.41511,392000
1.41528,393000
1.4162,394000
1.41629,395000
1.41637,396000
1.41654,397000
1.41679,398000
1.41696,399000
1.44175,400000
1.44192,401000
1.44226,402000
1.44243,403000
1.44251,404000
1.44268,405000
1.44302,406000
1.44319,407000
1.4442,408000
1.44437,409000
1.44445,410000
1.44462,411000
1.44487,412000
1.44504,413000
1.47034,414000
1.47051,415000
1.47084,416000
1.47101,417000
1.4711,418000
1.47127,419000
1.4716,420000
1.47169,421000
1.4727,422000
1.47287,423000
1.47295,424000
1.47304,425000
1.47312,426000
1.47337,427000
1.47354,428000
1.49934,429000
1.49951,430000
1.49985,431000
1.50002,432000
1.50019,433000
1.50027,434000
1.50061,435000
1.50078,436000
1.50187,437000
1.50204,438000
1.50213,439000
1.50221,440000
1.5023,441000
1.50238,442000
1.50263,443000
1.5028,444000
1.52877,445000
1.52894,446000
1.52928,447000
1.52945,448000
1.52962,449000
1.5297,450000
1.53004,451000
1.53029,452000
1.53139,453000
1.53155,454000
1.53164,455000
1.53172,456000
1.53181,457000
1.53198,458000
1.53214,459000
1.53231,460000
1.53248,461000
1.55862,462000
1.55879,463000
1.55913,464000
1.5593,465000
1.55938,466000
1.55955,467000
1.55989,468000
1.56005,469000
1.56124,470000
1.5614,471000
1.56149,472000
1.56157,473000
1.56174,474000
1.56191,475000
1.56208,476000
1.56225,477000
1.58872,478000
1.58889,479000
1.58923,480000
1.5894,481000
1.58948,482000
1.58965,483000
1.58999,484000
1.59007,485000
1.59134,486000
1.59151,487000
1.59159,488000
1.59167,489000
1.59176,490000
1.59193,491000
1.5921,492000
1.59226,493000
1.61916,494000
1.61933,495000
1.61942,496000
1.61975,497000
1.61992,498000
1.62001,499000
1.62017,500000
1.62051,501000
1.6206,502000
1.62195,503000
1.62211,504000
1.6222,505000
1.62228,506000
1.62237,507000
1.62245,508000
1.62262,509000
1.62279,510000
1.64986,511000
1.65002,512000
1.65019,513000
1.65028,514000
1.65061,515000
1.65078,516000
1.65087,517000
1.65104,518000
1.65137,519000
1.65154,520000
1.65289,521000
1.65306,522000
1.65314,523000
1.65323,524000
1.65331,525000
1.65348,526000
1.65365,527000
1.65382,528000
1.68122,529000
1.68139,530000
1.68156,531000
1.68164,532000
1.68181,533000
1.68207,534000
1.68223,535000
1.68232,536000
1.68249,537000
1.68291,538000
1.68308,539000
1.68443,540000
1.6846,541000
1.68468,542000
1.68476,543000
1.68493,544000
1.6851,545000
1.68527,546000
1.68544,547000
1.71276,548000
1.71293,549000
1.71301,550000
1.71318,551000
1.71343,552000
1.7136,553000
1.71369,554000
1.71385,555000
1.71419,556000
1.71436,557000
1.71588,558000
1.71605,559000
1.71613,560000
1.71622,561000
1.71638,562000
1.71655,563000
1.71672,564000
1.71689,565000
1.7448,566000
1.74497,567000
1.74505,568000
1.74522,569000
1.74547,570000
1.74564,571000
1.74573,572000
1.7459,573000
1.74606,574000
1.74632,575000
1.7464,576000
1.74792,577000
1.74809,578000
1.74817,579000
1.74826,580000
1.74834,581000
1.74851,582000
1.74868,583000
1.74885,584000
1.77709,585000
1.77726,586000
1.77743,587000
1.77752,588000
1.77777,589000
1.77794,590000
1.77811,591000
1.77819,592000
1.77836,593000
1.77853,594000
1.77878,595000
1.77895,596000
1.78047,597000
1.78055,598000
1.78064,599000
1.78072,600000
1.7808,601000
1.78097,602000
1.78114,603000
1.78131,604000
1.80989,605000
1.81006,606000
1.81023,607000
1.81032,608000
1.81057,609000
1.81074,610000
1.81091,611000
1.81099,612000
1.81116,613000
1.81133,614000
1.81167,615000
1.81183,616000
1.812,617000
1.81344,618000
1.81352,619000
1.8136,620000
1.81369,621000
1.81386,622000
1.81403,623000
1.8142,624000
1.81436,625000
1.84303,626000
1.8432,627000
1.84329,628000
1.84345,629000
1.84371,630000
1.84388,631000
1.84396,632000
1.84413,633000
1.8443,634000
1.84447,635000
1.8448,636000
1.84497,637000
1.84641,638000
1.84657,639000
1.84666,640000
1.84674,641000
1.84691,642000
1.84708,643000
1.84725,644000
1.84742,645000
1.87575,646000
1.87592,647000
1.876,648000
1.87617,649000
1.87642,650000
1.87659,651000
1.87668,652000
1.87684,653000
1.87701,654000
1.87718,655000
1.87744,656000
1.8776,657000
1.87921,658000
1.87937,659000
1.87946,660000
1.87954,661000
1.87963,662000
1.87971,663000
1.87988,664000
1.88005,665000
1.88022,666000
1.90787,667000
1.90804,668000
1.90821,669000
1.9083,670000
1.90855,671000
1.90872,672000
1.90889,673000
1.90897,674000
1.90914,675000
1.90931,676000
1.90956,677000
1.90973,678000
1.91133,679000
1.9115,680000
1.91158,681000
1.91167,682000
1.91175,683000
1.91184,684000
1.91192,685000
1.91209,686000
1.91226,687000
1.91243,688000
1.93958,689000
1.93975,690000
1.93992,691000
1.94,692000
1.94025,693000
1.94042,694000
1.94059,695000
1.94068,696000
1.94084,697000
1.94101,698000
1.94135,699000
1.94152,700000
1.94312,701000
1.94329,702000
1.94337,703000
1.94346,704000
1.94354,705000
1.94363,706000
1.94379,707000
1.94396,708000
1.94405,709000
1.94422,710000
1.94439,711000
1.97162,712000
1.97179,713000
1.97187,714000
1.97204,715000
1.9723,716000
1.97246,717000
1.97255,718000
1.97272,719000
1.97289,720000
1.97305,721000
1.97339,722000
1.97356,723000
1.97516,724000
1.97533,725000
1.97541,726000
1.9755,727000
1.97558,728000
1.97575,729000
1.97601,730000
1.97609,731000
1.97626,732000
1.97643,733000
2.00383,734000
2.004,735000
2.00408,736000
2.00425,737000
2.00451,738000
2.00467,739000
2.00476,740000
2.00493,741000
2.0051,742000
2.00526,743000
2.00552,744000
2.00569,745000
2.00746,746000
2.00763,747000
2.00771,748000
2.00779,749000
2.00788,750000
2.00805,751000
2.0083,752000
2.00847,753000
2.00855,754000
2.00872,755000
2.00889,756000
2.03663,757000
2.0368,758000
2.03697,759000
2.03705,760000
2.03731,761000
2.03747,762000
2.03764,763000
2.03773,764000
2.0379,765000
2.03806,766000
2.03832,767000
2.03849,768000
2.04026,769000
2.04043,770000
2.04051,771000
2.04059,772000
2.04068,773000
2.04076,774000
2.04102,775000
2.04118,776000
2.04135,777000
2.04144,778000
2.04161,779000
2.04177,780000
2.06985,781000
2.07002,782000
2.07019,783000
2.07027,784000
2.07053,785000
2.0707,786000
2.07087,787000
2.07095,788000
2.07112,789000
2.07129,790000
2.07162,791000
2.07171,792000
2.07339,793000
2.07356,794000
2.07365,795000
2.07373,796000
2.07382,797000
2.0739,798000
2.07415,799000
2.07432,800000
2.07449,801000
2.07458,802000
2.07474,803000
2.07491,804000
2.09894,805000
2.09911,806000
2.0992,807000
2.09928,808000
2.09945,809000
2.0997,810000
2.09987,811000
2.09996,812000
2.10012,813000
2.10029,814000
2.10046,815000
2.1008,816000
2.10097,817000
2.10198,818000
2.10206,819000
2.10215,820000
2.10223,821000
2.10232,822000
2.10249,823000
2.10274,824000
2.10291,825000
2.10299,826000
2.10316,827000
2.10333,828000
2.1035,829000
2.12761,830000
2.1277,831000
2.12778,832000
2.12795,833000
2.1282,834000
2.12837,835000
2.12846,836000
2.12862,837000
2.12879,838000
2.12896,839000
2.1293,840000
2.12938,841000
2.13048,842000
2.13056,843000
2.13065,844000
2.13073,845000
2.13082,846000
2.13099,847000
2.13124,848000
2.13141,849000
2.13149,850000
2.13166,851000
2.13183,852000
2.132,853000
2.15679,854000
2.15696,855000
2.15704,856000
2.15712,857000
2.15738,858000
2.15755,859000
2.15771,860000
2.1578,861000
2.15788,862000
2.15805,863000
2.15822,864000
2.15856,865000
2.15873,866000
2.15982,867000
2.15991,868000
2.15999,869000
2.16008,870000
2.16016,871000
2.16024,872000
2.1605,873000
2.16067,874000
2.16083,875000
2.16092,876000
2.16109,877000
2.16126,878000
2.18638,879000
2.18655,880000
2.18672,881000
2.18681,882000
2.18697,883000
2.18714,884000
2.18731,885000
2.18748,886000
2.18756,887000
2.18765,888000
2.18782,889000
2.18799,890000
2.18832,891000
2.18849,892000
2.18967,893000
2.18976,894000
2.18984,895000
2.18992,896000
2.19001,897000
2.19009,898000
2.19035,899000
2.19052,900000
2.19068,901000
2.19077,902000
2.19094,903000
2.19111,904000
2.21632,905000
2.21649,906000
2.21665,907000
2.21674,908000
2.21691,909000
2.21708,910000
2.21724,911000
2.21741,912000
2.2175,913000
2.21758,914000
2.21767,915000
2.21783,916000
2.218,917000
2.21834,918000
2.21851,919000
2.21961,920000
2.21969,921000
2.21977,922000
2.21986,923000
2.21994,924000
2.22011,925000
2.22036,926000
2.22053,927000
2.22062,928000
2.22079,929000
2.22095,930000
2.22112,931000
2.2465,932000
2.24667,933000
2.24676,934000
2.24693,935000
2.24709,936000
2.24726,937000
2.24743,938000
2.24752,939000
2.2476,940000
2.24768,941000
2.24785,942000
2.24802,943000
2.24836,944000
2.24853,945000
2.24954,946000
2.24971,947000
2.24979,948000
2.24988,949000
2.24996,950000
2.25013,951000
2.25038,952000
2.25055,953000
2.25064,954000
2.2508,955000
2.25097,956000
2.25114,957000
2.27694,958000
2.27711,959000
2.27728,960000
2.27745,961000
2.27762,962000
2.27779,963000
2.27796,964000
2.27804,965000
2.27812,966000
2.27821,967000
2.27838,968000
2.27855,969000
2.27863,970000
2.27897,971000
2.27914,972000
2.28023,973000
2.2804,974000
2.28048,975000
2.28057,976000
2.28065,977000
2.28074,978000
2.28099,979000
2.28116,980000
2.28133,981000
2.28141,982000
2.28158,983000
2.28175,984000
2.30797,985000
2.30814,986000
2.30831,987000
2.30848,988000
2.30865,989000
2.30882,990000
2.30898,991000
2.30915,992000
2.30924,993000
2.30932,994000
2.30941,995000
2.30958,996000
2.30974,997000
2.30983,998000
2.31025,999000
2.31042,1000000
2.3116,1001000
2.31168,1002000
2.31177,1003000
2.31185,1004000
2.31194,1005000
2.31202,1006000
2.31227,1007000
2.31244,1008000
2.31261,1009000
2.31269,1010000
2.31286,1011000
2.31303,1012000
2.33951,1013000
2.33968,1014000
2.33985,1015000
2.34001,1016000
2.34018,1017000
2.34035,1018000
2.34052,1019000
2.34069,1020000
2.34077,1021000
2.34086,1022000
2.34094,1023000
2.34111,1024000
2.34128,1025000
2.34136,1026000
2.34179,1027000
2.34195,1028000
2.34212,1029000
2.3433,1030000
2.34339,1031000
2.34347,1032000
2.34356,1033000
2.34364,1034000
2.34381,1035000
2.34406,1036000
2.34423,1037000
2.34431,1038000
2.34448,1039000
2.34465,1040000
2.34482,1041000
2.3713,1042000
2.37147,1043000
2.37163,1044000
2.3718,1045000
2.37197,1046000
2.37214,1047000
2.37231,1048000
2.37239,1049000
2.37248,1050000
2.37256,1051000
2.37273,1052000
2.3729,1053000
2.37298,1054000
2.37315,1055000
2.37349,1056000
2.37366,1057000
2.37475,1058000
2.37492,1059000
2.37501,1060000
2.37509,1061000
2.37518,1062000
2.37534,1063000
2.37568,1064000
2.37585,1065000
2.37593,1066000
2.3761,1067000
2.37627,1068000
2.37644,1069000
2.403,1070000
2.40317,1071000
2.40342,1072000
2.40359,1073000
2.40376,1074000
2.40393,1075000
2.4041,1076000
2.40418,1077000
2.40427,1078000
2.40435,1079000
2.40452,1080000
2.40469,1081000
2.40477,1082000
2.40494,1083000
2.40528,1084000
2.40545,1085000
2.40663,1086000
2.4068,1087000
2.40688,1088000
2.40696,1089000
2.40705,1090000
2.40722,1091000
2.40739,1092000
2.40764,1093000
2.40781,1094000
2.40798,1095000
2.40806,1096000
2.40823,1097000
2.4084,1098000
2.43555,1099000
2.43572,1100000
2.43597,1101000
2.43614,1102000
2.43631,1103000
2.43648,1104000
2.43665,1105000
2.43681,1106000
2.4369,1107000
2.43698,1108000
2.43707,1109000
2.43724,1110000
2.4374,1111000
2.43749,1112000
2.43791,1113000
2.43808,1114000
2.43934,1115000
2.43951,1116000
2.4396,1117000
2.43968,1118000
2.43977,1119000
2.43985,1120000
2.44002,1121000
2.44019,1122000
2.44044,1123000
2.44061,1124000
2.44078,1125000
2.44095,1126000
2.44111,1127000
2.44128,1128000
2.46877,1129000
2.46894,1130000
2.46919,1131000
2.46936,1132000
2.46953,1133000
2.4697,1134000
2.46987,1135000
2.47004,1136000
2.47012,1137000
2.4702,1138000
2.47029,1139000
2.47046,1140000
2.47063,1141000
2.47071,1142000
2.47113,1143000
2.4713,1144000
2.47257,1145000
2.47273,1146000
2.47282,1147000
2.4729,1148000
2.47299,1149000
2.47307,1150000
2.47324,1151000
2.47341,1152000
2.50705,1185000
2.53454,1186000
2.53479,1187000
2.53505,1188000
2.53631,1189000
2.5364,1190000
2.53648,1191000
2.53656,1192000
2.53665,1193000
2.5369,1194000
2.53699,1195000
2.53724,1196000
2.53732,1197000
2.53758,1198000
2.53766,1199000
2.56034,1200000
2.56051,1201000
2.56203,1202000
2.56211,1203000
2.5622,1204000
2.56228,1205000
2.56237,1206000
2.56245,1207000
2.5627,1208000
2.56279,1209000
2.56304,1210000
2.56313,1211000
2.56338,1212000
2.56346,1213000
2.56363,1214000
2.58673,1215000
2.5869,1216000
2.58834,1217000
2.58842,1218000
2.58851,1219000
2.58859,1220000
2.58867,1221000
2.58876,1222000
2.58901,1223000
2.5891,1224000
2.58935,1225000
2.58943,1226000
2.58969,1227000
2.58977,1228000
2.61279,1229000
2.61296,1230000
2.61448,1231000
2.61464,1232000
2.61473,1233000
2.61481,1234000
2.6149,1235000
2.61498,1236000
2.61524,1237000
2.61532,1238000
2.61557,1239000
2.61566,1240000
2.61591,1241000
2.61599,1242000
2.6391,1243000
2.63927,1244000
2.63935,1245000
2.64087,1246000
2.64104,1247000
2.64112,1248000
2.64121,1249000
2.64129,1250000
2.64137,1251000
2.64163,1252000
2.64171,1253000
2.64196,1254000
2.64205,1255000
2.6423,1256000
2.64239,1257000
2.66616,1258000
2.66633,1259000
2.66642,1260000
2.66659,1261000
2.66819,1262000
2.66827,1263000
2.66836,1264000
2.66844,1265000
2.66853,1266000
2.66861,1267000
2.66886,1268000
2.66895,1269000
2.6692,1270000
2.66928,1271000
2.66954,1272000
2.66962,1273000
2.69399,1274000
2.69407,1275000
2.69424,1276000
2.69441,1277000
2.69601,1278000
2.6961,1279000
2.69618,1280000
2.69627,1281000
2.69635,1282000
2.69644,1283000
2.6966,1284000
2.69677,1285000
2.69686,1286000
2.69711,1287000
2.69719,1288000
2.69745,1289000
2.69753,1290000
2.7219,1291000
2.72198,1292000
2.72215,1293000
