Time,Data
0.124379,1000
0.124463,2000
0.124547,3000
0.124632,4000
0.124716,5000
0.1248,6000
0.124885,7000
0.124969,8000
0.125053,9000
0.125138,10000
0.140733,11000
0.140818,12000
0.140902,13000
0.140986,14000
0.141071,15000
0.141155,16000
0.141239,17000
0.141324,18000
0.141408,19000
0.141492,20000
0.141576,21000
0.141661,22000
0.141745,23000
0.141829,24000
0.157088,25000
0.157172,26000
0.157256,27000
0.157341,28000
0.157425,29000
0.157509,30000
0.157594,31000
0.157678,32000
0.157762,33000
0.157847,34000
0.157931,35000
0.158015,36000
0.1581,37000
0.158184,38000
0.158268,39000
0.158353,40000
0.158437,41000
0.158521,42000
0.158606,43000
0.15869,44000
0.158774,45000
0.173442,46000
0.173527,47000
0.173611,48000
0.173695,49000
0.17378,50000
0.173864,51000
0.173948,52000
0.174033,53000
0.174117,54000
0.174201,55000
0.174286,56000
0.17437,57000
0.174454,58000
0.174539,59000
0.174623,60000
0.174707,61000
0.174792,62000
0.174876,63000
0.17496,64000
0.175044,65000
0.175129,66000
0.175213,67000
0.175297,68000
0.175382,69000
0.175466,70000
0.17555,71000
0.175635,72000
0.175719,73000
0.175803,74000
0.175888,75000
0.175972,76000
0.176056,77000
0.176141,78000
0.189881,79000
0.189966,80000
0.19005,81000
0.190134,82000
0.190219,83000
0.190303,84000
0.190387,85000
0.190472,86000
0.190556,87000
0.19064,88000
0.190724,89000
0.190809,90000
0.190893,91000
0.190977,92000
0.191062,93000
0.191146,94000
0.19123,95000
0.191315,96000
0.191399,97000
0.191483,98000
0.191568,99000
0.191652,100000
0.191736,101000
0.191821,102000
0.191905,103000
0.191989,104000
0.192074,105000
0.192158,106000
0.192242,107000
0.192327,108000
0.192411,109000
0.192495,110000
0.19258,111000
0.192664,112000
0.192748,113000
0.192832,114000
0.192917,115000
0.193001,116000
0.193085,117000
0.19317,118000
0.193254,119000
0.193338,120000
0.193423,121000
0.193507,122000
0.193591,123000
0.193676,124000
0.19376,125000
0.193844,126000
0.206236,127000
0.20632,128000
0.206404,129000
0.206489,130000
0.206573,131000
0.206657,132000
0.206742,133000
0.206826,134000
0.20691,135000
0.206995,136000
0.207079,137000
0.207163,138000
0.207248,139000
0.207332,140000
0.207416,141000
0.207501,142000
0.207585,143000
0.207669,144000
0.207754,145000
0.207838,146000
0.207922,147000
0.208007,148000
0.208091,149000
0.208175,150000
0.208264,151000
0.208348,152000
0.208433,153000
0.208517,154000
0.208601,155000
0.208686,156000
0.20877,157000
0.208854,158000
0.208939,159000
0.209023,160000
0.209107,161000
0.209192,162000
0.209276,163000
0.20936,164000
0.209445,165000
0.209529,166000
0.209613,167000
0.209698,168000
0.209782,169000
0.209866,170000
0.209951,171000
0.210035,172000
0.210119,173000
0.210204,174000
0.210288,175000
0.210372,176000
0.210456,177000
0.210541,178000
0.210625,179000
0.210709,180000
0.210794,181000
0.210878,182000
0.210962,183000
0.211047,184000
0.211131,185000
0.211215,186000
0.2113,187000
0.211384,188000
0.211468,189000
0.211553,190000
0.211637,191000
0.211721,192000
0.211806,193000
0.21189,194000
0.211974,195000
0.212059,196000
0.212143,197000
0.212227,198000
0.22259,199000
0.222675,200000
0.222759,201000
0.222843,202000
0.222928,203000
0.223012,204000
0.223096,205000
0.223181,206000
0.223265,207000
0.223349,208000
0.223434,209000
0.223518,210000
0.223602,211000
0.223687,212000
0.223771,213000
0.223855,214000
0.22394,215000
0.224024,216000
0.224108,217000
0.224192,218000
0.224277,219000
0.224361,220000
0.224445,221000
0.224534,222000
0.224703,223000
0.224871,224000
0.22504,225000
0.225209,226000
0.225377,227000
0.225546,228000
0.225715,229000
0.225883,230000
0.226052,231000
0.22622,232000
0.226305,233000
0.226389,234000
0.226473,235000
0.226558,236000
0.226642,237000
0.226726,238000
0.226811,239000
0.226895,240000
0.226979,241000
0.227064,242000
0.227148,243000
0.227232,244000
0.227317,245000
0.227401,246000
0.227485,247000
0.22757,248000
0.227654,249000
0.227738,250000
0.227823,251000
0.227907,252000
0.227991,253000
0.228076,254000
0.22816,255000
0.228244,256000
0.228328,257000
0.228413,258000
0.228497,259000
0.228581,260000
0.228666,261000
0.22875,262000
0.228834,263000
0.228919,264000
0.229003,265000
0.229087,266000
0.229172,267000
0.229256,268000
0.22934,269000
0.229425,270000
0.229509,271000
0.229593,272000
0.229678,273000
0.229762,274000
0.229846,275000
0.229931,276000
0.230015,277000
0.230099,278000
0.230184,279000
0.230268,280000
0.230352,281000
0.230436,282000
0.230521,283000
0.230605,284000
0.230689,285000
0.230774,286000
0.230858,287000
0.230942,288000
0.231027,289000
0.231111,290000
0.231195,291000
0.23128,292000
0.231364,293000
0.231448,294000
0.231533,295000
0.231617,296000
0.231701,297000
0.231786,298000
0.23187,299000
0.231954,300000
0.232039,301000
0.232123,302000
0.232207,303000
0.232292,304000
0.232376,305000
0.23246,306000
0.238945,307000
0.239029,308000
0.239114,309000
0.239198,310000
0.239282,311000
0.239367,312000
0.239451,313000
0.239535,314000
0.23962,315000
0.239704,316000
0.239788,317000
0.239872,318000
0.239957,319000
0.240041,320000
0.240125,321000
0.24021,322000
0.240294,323000
0.240378,324000
0.240463,325000
0.240547,326000
0.240631,327000
0.240716,328000
0.2408,329000
0.240884,330000
0.240969,331000
0.241137,332000
0.241306,333000
0.24139,334000
0.241475,335000
0.241643,336000
0.241812,337000
0.24198,338000
0.242065,339000
0.242233,340000
0.242402,341000
0.242571,342000
0.242655,343000
0.242824,344000
0.242992,345000
0.243161,346000
0.243245,347000
0.243414,348000
0.243583,349000
0.243751,350000
0.243836,351000
0.24392,352000
0.244004,353000
0.244088,354000
0.244173,355000
0.244257,356000
0.244341,357000
0.244426,358000
0.24451,359000
0.244594,360000
0.244679,361000
0.244763,362000
0.244847,363000
0.244932,364000
0.245016,365000
0.2451,366000
0.245185,367000
0.245269,368000
0.245353,369000
0.245438,370000
0.245522,371000
0.245606,372000
0.245691,373000
0.245775,374000
0.245859,375000
0.245944,376000
0.246028,377000
0.246112,378000
0.246196,379000
0.246281,380000
0.246365,381000
0.246449,382000
0.246534,383000
0.246618,384000
0.246702,385000
0.246787,386000
0.246871,387000
0.246955,388000
0.24704,389000
0.247124,390000
0.247208,391000
0.247293,392000
